"run_accession","experiment_accession","experiment_alias","bam_bytes","bam_ftp","bam_md5","base_count","broker_name","center_name","fastq_aspera","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_md5","first_created","first_public","instrument_model","instrument_platform","last_updated","library_layout","library_name","library_selection","library_source","library_strategy","nominal_length","nominal_sdev","read_count","experiment_title","run_alias","sample_accession","sample_alias","sample_title","scientific_name","secondary_sample_accession","secondary_study_accession","sra_aspera","sra_bytes","sra_ftp","sra_galaxy","sra_md5","study_accession","study_alias","study_title","submission_accession","submitted_aspera","submitted_bytes","submitted_format","submitted_ftp","submitted_galaxy","submitted_md5","tax_id"
"SRR4786029","SRX2316260","GSM2371187","","","","17155225386","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/009/SRR4786029/SRR4786029_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/009/SRR4786029/SRR4786029_2.fastq.gz","3379085883;4123457003","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4786029/SRR4786029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4786029/SRR4786029_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4786029/SRR4786029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4786029/SRR4786029_2.fastq.gz","78900f19d97841618a13bb8d069dd6bb;5a2a7bac2895ccadb4aede2071052530","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","86570100","Illumina HiSeq 2000 sequencing: GSM2371187: rheumatoid arthritis tissue 152 Homo sapiens RNA-Seq","GSM2371187_r1","SAMN05964044","GSM2371187","rheumatoid arthritis tissue 152","Homo sapiens","SRS1773182","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/009/SRR4786029","5789419606","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/009/SRR4786029","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/009/SRR4786029","15f9dfff72cdc74102b48654d35fd532","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785941","SRX2316172","GSM2371099","","","","17531413361","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/001/SRR4785941/SRR4785941_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/001/SRR4785941/SRR4785941_2.fastq.gz","3458739917;3617257535","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785941/SRR4785941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785941/SRR4785941_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785941/SRR4785941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785941/SRR4785941_2.fastq.gz","d20ac1f88424cf1c08cbde8fb67016ea;ae063ae049a4a7db9f6ee9f8928476f2","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","87697749","Illumina HiSeq 2000 sequencing: GSM2371099: rheumatoid arthritis tissue 64 Homo sapiens RNA-Seq","GSM2371099_r1","SAMN05963954","GSM2371099","rheumatoid arthritis tissue 64","Homo sapiens","SRS1773094","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/001/SRR4785941","5276234557","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/001/SRR4785941","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/001/SRR4785941","ab21c7d972b7da8a2f47d7454f1ec66b","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785849","SRX2316080","GSM2371007","","","","15570572174","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/009/SRR4785849/SRR4785849_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/009/SRR4785849/SRR4785849_2.fastq.gz","3226508004;3642100714","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785849/SRR4785849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785849/SRR4785849_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785849/SRR4785849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785849/SRR4785849_2.fastq.gz","f3be0610722fdbcb6b2f8c163cac96c7;8beb08e238efee5538f4f11738b24d73","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","78676435","Illumina HiSeq 2000 sequencing: GSM2371007: osteoarthritis tissue 10 Homo sapiens RNA-Seq","GSM2371007_r1","SAMN05964033","GSM2371007","osteoarthritis tissue 10","Homo sapiens","SRS1773001","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/009/SRR4785849","6371632441","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/009/SRR4785849","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/009/SRR4785849","519c8cad3db80fb50acee2bd2de35a3a","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785946","SRX2316177","GSM2371104","","","","16492027665","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/006/SRR4785946/SRR4785946_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/006/SRR4785946/SRR4785946_2.fastq.gz","3629935772;3697005427","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785946/SRR4785946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785946/SRR4785946_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785946/SRR4785946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785946/SRR4785946_2.fastq.gz","122de0891eb989e878a2c4dfa8da3d1c;3817301e4a6ab9ba9945fabd97737633","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","82645247","Illumina HiSeq 2000 sequencing: GSM2371104: rheumatoid arthritis tissue 69 Homo sapiens RNA-Seq","GSM2371104_r1","SAMN05963949","GSM2371104","rheumatoid arthritis tissue 69","Homo sapiens","SRS1773098","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/006/SRR4785946","5744592606","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/006/SRR4785946","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/006/SRR4785946","e80fb0dbc8d9d60d186cbdc2aa1db1b9","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785853","SRX2316084","GSM2371011","","","","19573639306","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/003/SRR4785853/SRR4785853_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/003/SRR4785853/SRR4785853_2.fastq.gz","3887657664;4406302480","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785853/SRR4785853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785853/SRR4785853_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785853/SRR4785853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785853/SRR4785853_2.fastq.gz","dc193e22d976ab86532c786d736effcf;262fa46a855329a768d65e5a3754e753","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","98283426","Illumina HiSeq 2000 sequencing: GSM2371011: osteoarthritis tissue 14 Homo sapiens RNA-Seq","GSM2371011_r1","SAMN05964042","GSM2371011","osteoarthritis tissue 14","Homo sapiens","SRS1773006","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/003/SRR4785853","6362248638","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/003/SRR4785853","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/003/SRR4785853","aca010896b56f3b1bfb42b52d87845fe","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785947","SRX2316178","GSM2371105","","","","17399154609","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/007/SRR4785947/SRR4785947_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/007/SRR4785947/SRR4785947_2.fastq.gz","3438520858;3727362106","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785947/SRR4785947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785947/SRR4785947_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785947/SRR4785947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785947/SRR4785947_2.fastq.gz","0ea87d0e7fae9c41103719341764f38b;29507ad91b0e025f4d09d8a1d0379380","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","87344704","Illumina HiSeq 2000 sequencing: GSM2371105: rheumatoid arthritis tissue 70 Homo sapiens RNA-Seq","GSM2371105_r1","SAMN05964025","GSM2371105","rheumatoid arthritis tissue 70","Homo sapiens","SRS1773100","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/007/SRR4785947","5399681497","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/007/SRR4785947","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/007/SRR4785947","f4ab2eef2f17e7affee481788783beb5","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785857","SRX2316088","GSM2371015","","","","16058237402","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/007/SRR4785857/SRR4785857_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/007/SRR4785857/SRR4785857_2.fastq.gz","3440633858;4185069764","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785857/SRR4785857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785857/SRR4785857_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785857/SRR4785857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785857/SRR4785857_2.fastq.gz","ec8e0a8628a1fd4a8d7282489e4d95db;8d69220d89b11a3a3870d6edc010ecba","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","81539959","Illumina HiSeq 2000 sequencing: GSM2371015: osteoarthritis tissue 18 Homo sapiens RNA-Seq","GSM2371015_r1","SAMN05964028","GSM2371015","osteoarthritis tissue 18","Homo sapiens","SRS1773013","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/007/SRR4785857","6000863908","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/007/SRR4785857","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/007/SRR4785857","dbc6ee2ea4a13bdb3b5347fbc5359790","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785950","SRX2316181","GSM2371108","","","","19029661596","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/000/SRR4785950/SRR4785950_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/000/SRR4785950/SRR4785950_2.fastq.gz","3571354733;3990071224","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785950/SRR4785950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785950/SRR4785950_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785950/SRR4785950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785950/SRR4785950_2.fastq.gz","5b2ef801b9f0912895b38ea3cb120aba;24471047c7f070fc9288e9c9be41bcfc","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","95555401","Illumina HiSeq 2000 sequencing: GSM2371108: rheumatoid arthritis tissue 73 Homo sapiens RNA-Seq","GSM2371108_r1","SAMN05964022","GSM2371108","rheumatoid arthritis tissue 73","Homo sapiens","SRS1773102","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/000/SRR4785950","5746803609","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/000/SRR4785950","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/000/SRR4785950","494977b589bec1901d7d9427f1e616a1","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785858","SRX2316089","GSM2371016","","","","18206820815","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785858/SRR4785858_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785858/SRR4785858_2.fastq.gz","4012681220;4645063893","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785858/SRR4785858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785858/SRR4785858_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785858/SRR4785858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785858/SRR4785858_2.fastq.gz","a7daf413433c8235b92c2fa33adb25f4;3e34a0064357117c41009e2c53c9cee1","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","92639780","Illumina HiSeq 2000 sequencing: GSM2371016: osteoarthritis tissue 19 Homo sapiens RNA-Seq","GSM2371016_r1","SAMN05964027","GSM2371016","osteoarthritis tissue 19","Homo sapiens","SRS1773010","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/008/SRR4785858","6786879797","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785858","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785858","3bce0ee881957073985b7d9cea16bccc","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785957","SRX2316188","GSM2371115","","","","18305350631","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/007/SRR4785957/SRR4785957_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/007/SRR4785957/SRR4785957_2.fastq.gz","3818845440;4103219656","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785957/SRR4785957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785957/SRR4785957_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785957/SRR4785957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785957/SRR4785957_2.fastq.gz","cf242e44825cff5f84b100efff6d6091;fc09cb579a607bba1b806631cada4280","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","92059278","Illumina HiSeq 2000 sequencing: GSM2371115: rheumatoid arthritis tissue 80 Homo sapiens RNA-Seq","GSM2371115_r1","SAMN05964015","GSM2371115","rheumatoid arthritis tissue 80","Homo sapiens","SRS1773109","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/007/SRR4785957","6087450037","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/007/SRR4785957","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/007/SRR4785957","96957330bf40ec82b3ad99c1f46f35fd","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785861","SRX2316092","GSM2371019","","","","16152220388","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/001/SRR4785861/SRR4785861_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/001/SRR4785861/SRR4785861_2.fastq.gz","3671898738;4117121800","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785861/SRR4785861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785861/SRR4785861_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785861/SRR4785861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4785861/SRR4785861_2.fastq.gz","5eca52367caff77c68c0fa28ce132bfa;a89e2f50872a36aff7c353abfe5af891","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","82414771","Illumina HiSeq 2000 sequencing: GSM2371019: osteoarthritis tissue 22 Homo sapiens RNA-Seq","GSM2371019_r1","SAMN05964031","GSM2371019","osteoarthritis tissue 22","Homo sapiens","SRS1773014","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/001/SRR4785861","6110674329","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/001/SRR4785861","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/001/SRR4785861","6388d61028c21edb0f308346aeb43b4b","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785958","SRX2316189","GSM2371116","","","","16462420330","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785958/SRR4785958_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785958/SRR4785958_2.fastq.gz","3781494782;3755063973","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785958/SRR4785958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785958/SRR4785958_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785958/SRR4785958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785958/SRR4785958_2.fastq.gz","677db207b65e80adcd2384f3662277dd;e62a5e292fb5916bc0f25af44e11b594","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","83404282","Illumina HiSeq 2000 sequencing: GSM2371116: rheumatoid arthritis tissue 81 Homo sapiens RNA-Seq","GSM2371116_r1","SAMN05964014","GSM2371116","rheumatoid arthritis tissue 81","Homo sapiens","SRS1773113","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/008/SRR4785958","6140535814","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785958","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785958","9d7ba82d533f28c01e464f782c5044ed","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785865","SRX2316096","GSM2371023","","","","17112092717","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/005/SRR4785865/SRR4785865_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/005/SRR4785865/SRR4785865_2.fastq.gz","3090490227;3491749887","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785865/SRR4785865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785865/SRR4785865_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785865/SRR4785865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785865/SRR4785865_2.fastq.gz","8083320b56b37885d5254b7f115ee084;1e594b726fcecccd4815fa25ab10439b","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","86010063","Illumina HiSeq 2000 sequencing: GSM2371023: arthralgia tissue 4 Homo sapiens RNA-Seq","GSM2371023_r1","SAMN05964087","GSM2371023","arthralgia tissue 4","Homo sapiens","SRS1773020","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/005/SRR4785865","5033762373","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/005/SRR4785865","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/005/SRR4785865","ff1f5402781eb275086722a80126a7c2","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785962","SRX2316193","GSM2371120","","","","16974868994","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785962/SRR4785962_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785962/SRR4785962_2.fastq.gz","3075958882;3439826250","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785962/SRR4785962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785962/SRR4785962_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785962/SRR4785962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785962/SRR4785962_2.fastq.gz","40494844fc70d69c327ef315dde5fa78;139340cd5b16f7df80d75c9338e360bb","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","84790906","Illumina HiSeq 2000 sequencing: GSM2371120: rheumatoid arthritis tissue 85 Homo sapiens RNA-Seq","GSM2371120_r1","SAMN05964010","GSM2371120","rheumatoid arthritis tissue 85","Homo sapiens","SRS1773114","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/002/SRR4785962","4988863683","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785962","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785962","4c4e0b0ddeaa146043625265deeb3940","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785867","SRX2316098","GSM2371025","","","","17819856689","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/007/SRR4785867/SRR4785867_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/007/SRR4785867/SRR4785867_2.fastq.gz","3288450808;3685804186","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785867/SRR4785867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785867/SRR4785867_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785867/SRR4785867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785867/SRR4785867_2.fastq.gz","139a53b8cd1ac53a217257aaff590758;91d1631916be07115c311df0d0e4ff1c","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","88931809","Illumina HiSeq 2000 sequencing: GSM2371025: arthralgia tissue 6 Homo sapiens RNA-Seq","GSM2371025_r1","SAMN05964089","GSM2371025","arthralgia tissue 6","Homo sapiens","SRS1773019","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/007/SRR4785867","5031207225","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/007/SRR4785867","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/007/SRR4785867","ddfafe6de5e7f5a34eafde178ea302c2","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785963","SRX2316194","GSM2371121","","","","18113520145","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/003/SRR4785963/SRR4785963_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/003/SRR4785963/SRR4785963_2.fastq.gz","3280953841;3486440013","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785963/SRR4785963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785963/SRR4785963_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785963/SRR4785963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785963/SRR4785963_2.fastq.gz","c4634a2535f4b5e9e5e05377c6b24798;94fb1363989419216b1ae3af6f069213","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","90621206","Illumina HiSeq 2000 sequencing: GSM2371121: rheumatoid arthritis tissue 86 Homo sapiens RNA-Seq","GSM2371121_r1","SAMN05964009","GSM2371121","rheumatoid arthritis tissue 86","Homo sapiens","SRS1773116","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/003/SRR4785963","5230657512","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/003/SRR4785963","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/003/SRR4785963","110e40aa7deb5c771daf5b69a08e7ec4","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785872","SRX2316103","GSM2371030","","","","16915486053","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785872/SRR4785872_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785872/SRR4785872_2.fastq.gz","3532557741;3734906725","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785872/SRR4785872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785872/SRR4785872_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785872/SRR4785872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785872/SRR4785872_2.fastq.gz","b9af7e40dcd67fc92a7ba7dacb4285c8;2fe71c84930efb12a10150d1201947ef","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","85649320","Illumina HiSeq 2000 sequencing: GSM2371030: undifferentiated arthritis tissue 1 Homo sapiens RNA-Seq","GSM2371030_r1","SAMN05964110","GSM2371030","undifferentiated arthritis tissue 1","Homo sapiens","SRS1773024","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/002/SRR4785872","5810648451","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785872","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785872","abf4e7df2d3e860c820135c081833171","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
